country,ccode,year,tier,minstand,efforts,TRAFFICKING_FLOWS,source,source_order,transit,transit_order,destination,destination_order,internal,TRAFFICKING_TYPES,psource,ptransit,pdest,pinternal,lsource,ltransit,ldest,linternal,dsource,dtransit,ddest,dinternal,dssource,dstransit,dsdest,dsinternal,cpsource,cptransit,cpdest,cpinternal,clsource,cltransit,cldest,clinternal,cssource,cstransit,csdest,csinternal,PROSECUTION,domesticlaws,enforcement,convictinfo,prosnum,PROTECTION,protectprogress,victimid,victimservices,victimpunish,PREVENTION,preventprogress,INTERNATIONAL_LAWS,UNP_sign,UNP_rat,ILO182,ILO29,ILO105,CEDAW_sign,CEDAW_rat,UNCRC_sign,UNCRC_rat,conflict_sign,conflict_rat
Poland,290,2011,Tier 1,Yes,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,77,,Yes,No,No,Yes,,Yes,,Ê4 Oct 2001Ê,26 Sep 2003Ê,9-Aug-02,30-Jul-58,30-Jul-58,29 May 1980Ê,30 Jul 1980Ê,13 Feb 2002Ê,Ê4 Feb 2005Ê,13 Feb 2002Ê,Ê7 Apr 2005Ê
Austria,305,2001,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,15 Sep 2005Ê,4-Dec-01,7-Jun-60,5-Mar-58,17 Jul 1980Ê,31 Mar 1982Ê,Ê6 Sep 2000Ê,Ê6 May 2004Ê,Ê6 Sep 2000Ê,Ê1 Feb 2002Ê
Austria,305,2002,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,15 Sep 2005Ê,4-Dec-01,7-Jun-60,5-Mar-58,17 Jul 1980Ê,31 Mar 1982Ê,Ê6 Sep 2000Ê,Ê6 May 2004Ê,Ê6 Sep 2000Ê,Ê1 Feb 2002Ê
Austria,305,2003,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,15 Sep 2005Ê,4-Dec-01,7-Jun-60,5-Mar-58,17 Jul 1980Ê,31 Mar 1982Ê,Ê6 Sep 2000Ê,Ê6 May 2004Ê,Ê6 Sep 2000Ê,Ê1 Feb 2002Ê
Austria,305,2004,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,15 Sep 2005Ê,4-Dec-01,7-Jun-60,5-Mar-58,17 Jul 1980Ê,31 Mar 1982Ê,Ê6 Sep 2000Ê,Ê6 May 2004Ê,Ê6 Sep 2000Ê,Ê1 Feb 2002Ê
Austria,305,2005,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,348,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,15 Sep 2005Ê,4-Dec-01,7-Jun-60,5-Mar-58,17 Jul 1980Ê,31 Mar 1982Ê,Ê6 Sep 2000Ê,Ê6 May 2004Ê,Ê6 Sep 2000Ê,Ê1 Feb 2002Ê
Austria,305,2006,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,168,,Yes,No mention,Yes,No mention,,Some,,12 Dec 2000Ê,15 Sep 2005Ê,4-Dec-01,7-Jun-60,5-Mar-58,17 Jul 1980Ê,31 Mar 1982Ê,Ê6 Sep 2000Ê,Ê6 May 2004Ê,Ê6 Sep 2000Ê,Ê1 Feb 2002Ê
Austria,305,2007,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,137,,Yes,No mention,Yes,No mention,,Some,,12 Dec 2000Ê,15 Sep 2005Ê,4-Dec-01,7-Jun-60,5-Mar-58,17 Jul 1980Ê,31 Mar 1982Ê,Ê6 Sep 2000Ê,Ê6 May 2004Ê,Ê6 Sep 2000Ê,Ê1 Feb 2002Ê
Austria,305,2008,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,222,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,15 Sep 2005Ê,4-Dec-01,7-Jun-60,5-Mar-58,17 Jul 1980Ê,31 Mar 1982Ê,Ê6 Sep 2000Ê,Ê6 May 2004Ê,Ê6 Sep 2000Ê,Ê1 Feb 2002Ê
Austria,305,2009,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No,Yes,No,,Yes,,12 Dec 2000Ê,15 Sep 2005Ê,4-Dec-01,7-Jun-60,5-Mar-58,17 Jul 1980Ê,31 Mar 1982Ê,Ê6 Sep 2000Ê,Ê6 May 2004Ê,Ê6 Sep 2000Ê,Ê1 Feb 2002Ê
Austria,305,2010,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No,Yes,Yes,,Yes,,12 Dec 2000Ê,15 Sep 2005Ê,4-Dec-01,7-Jun-60,5-Mar-58,17 Jul 1980Ê,31 Mar 1982Ê,Ê6 Sep 2000Ê,Ê6 May 2004Ê,Ê6 Sep 2000Ê,Ê1 Feb 2002Ê
Austria,305,2011,Tier 1,Yes,2,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No,Yes,No,,Yes,,12 Dec 2000Ê,15 Sep 2005Ê,4-Dec-01,7-Jun-60,5-Mar-58,17 Jul 1980Ê,31 Mar 1982Ê,Ê6 Sep 2000Ê,Ê6 May 2004Ê,Ê6 Sep 2000Ê,Ê1 Feb 2002Ê
Hungary,310,2001,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,First mention,Yes,Third mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No mention,No mention,Yes,Yes,,No mention,,14 Dec 2000Ê,22 Dec 2006Ê,20-Apr-00,8-Jun-56,4-Jan-94,Ê6 Jun 1980Ê,22 Dec 1980Ê,11 Mar 2002Ê,24 Feb 2010Ê,11 Mar 2002Ê,24 Feb 2010Ê
Hungary,310,2002,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,First mention,Yes,Third mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,Yes,Yes,,Some,,14 Dec 2000Ê,22 Dec 2006Ê,20-Apr-00,8-Jun-56,4-Jan-94,Ê6 Jun 1980Ê,22 Dec 1980Ê,11 Mar 2002Ê,24 Feb 2010Ê,11 Mar 2002Ê,24 Feb 2010Ê
Hungary,310,2003,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,First mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No,No mention,Yes,Yes,,Some,,14 Dec 2000Ê,22 Dec 2006Ê,20-Apr-00,8-Jun-56,4-Jan-94,Ê6 Jun 1980Ê,22 Dec 1980Ê,11 Mar 2002Ê,24 Feb 2010Ê,11 Mar 2002Ê,24 Feb 2010Ê
Hungary,310,2004,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,First mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,22,,No mention,No,Yes,Yes,,Some,,14 Dec 2000Ê,22 Dec 2006Ê,20-Apr-00,8-Jun-56,4-Jan-94,Ê6 Jun 1980Ê,22 Dec 1980Ê,11 Mar 2002Ê,24 Feb 2010Ê,11 Mar 2002Ê,24 Feb 2010Ê
Hungary,310,2005,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,First mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,21,,No,No,Yes,Yes,,Yes,,14 Dec 2000Ê,22 Dec 2006Ê,20-Apr-00,8-Jun-56,4-Jan-94,Ê6 Jun 1980Ê,22 Dec 1980Ê,11 Mar 2002Ê,24 Feb 2010Ê,11 Mar 2002Ê,24 Feb 2010Ê
Hungary,310,2006,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,First mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,27,,Yes,No,Yes,Yes,,Yes,,14 Dec 2000Ê,22 Dec 2006Ê,20-Apr-00,8-Jun-56,4-Jan-94,Ê6 Jun 1980Ê,22 Dec 1980Ê,11 Mar 2002Ê,24 Feb 2010Ê,11 Mar 2002Ê,24 Feb 2010Ê
Hungary,310,2007,Tier 1,Yes,Yes,,Yes,Second mention,Yes,First mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,23,,Yes,Yes,Yes,No,,Yes,,14 Dec 2000Ê,22 Dec 2006Ê,20-Apr-00,8-Jun-56,4-Jan-94,Ê6 Jun 1980Ê,22 Dec 1980Ê,11 Mar 2002Ê,24 Feb 2010Ê,11 Mar 2002Ê,24 Feb 2010Ê
Hungary,310,2008,Tier 1,Yes,Yes,,Yes,Second mention,Yes,First mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,20,,Yes,No mention,Yes,No,,Some,,14 Dec 2000Ê,22 Dec 2006Ê,20-Apr-00,8-Jun-56,4-Jan-94,Ê6 Jun 1980Ê,22 Dec 1980Ê,11 Mar 2002Ê,24 Feb 2010Ê,11 Mar 2002Ê,24 Feb 2010Ê
Hungary,310,2009,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,First mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,18,,No,No mention,No mention,No,,No,,14 Dec 2000Ê,22 Dec 2006Ê,20-Apr-00,8-Jun-56,4-Jan-94,Ê6 Jun 1980Ê,22 Dec 1980Ê,11 Mar 2002Ê,24 Feb 2010Ê,11 Mar 2002Ê,24 Feb 2010Ê
Hungary,310,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,16,,No,No mention,No,No,,Some,,14 Dec 2000Ê,22 Dec 2006Ê,20-Apr-00,8-Jun-56,4-Jan-94,Ê6 Jun 1980Ê,22 Dec 1980Ê,11 Mar 2002Ê,24 Feb 2010Ê,11 Mar 2002Ê,24 Feb 2010Ê
Hungary,310,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,8,,No,No mention,No,Yes,,No,,14 Dec 2000Ê,22 Dec 2006Ê,20-Apr-00,8-Jun-56,4-Jan-94,Ê6 Jun 1980Ê,22 Dec 1980Ê,11 Mar 2002Ê,24 Feb 2010Ê,11 Mar 2002Ê,24 Feb 2010Ê
Czech Republic,316,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,8,,No mention,No mention,No,No mention,,Some,,10 Dec 2002Ê,,19-Jun-01,1-Jan-93,6-Aug-96,,22 Feb 1993 d,26 Jan 2005Ê,26 Aug 2013Ê,Ê6 Sep 2000Ê,30 Nov 2001Ê
Czech Republic,316,2002,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,,,No mention,No mention,Yes,No mention,,Some,,10 Dec 2002Ê,,19-Jun-01,1-Jan-93,6-Aug-96,,22 Feb 1993 d,26 Jan 2005Ê,26 Aug 2013Ê,Ê6 Sep 2000Ê,30 Nov 2001Ê
Czech Republic,316,2003,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,No mention,,,No mention,No mention,No mention,No mention,,Yes,,10 Dec 2002Ê,,19-Jun-01,1-Jan-93,6-Aug-96,,22 Feb 1993 d,26 Jan 2005Ê,26 Aug 2013Ê,Ê6 Sep 2000Ê,30 Nov 2001Ê
Czech Republic,316,2004,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,19,,Yes,No mention,No,No mention,,Some,,10 Dec 2002Ê,,19-Jun-01,1-Jan-93,6-Aug-96,,22 Feb 1993 d,26 Jan 2005Ê,26 Aug 2013Ê,Ê6 Sep 2000Ê,30 Nov 2001Ê
Czech Republic,316,2005,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,12,,Yes,No mention,Yes,No mention,,Yes,,10 Dec 2002Ê,,19-Jun-01,1-Jan-93,6-Aug-96,,22 Feb 1993 d,26 Jan 2005Ê,26 Aug 2013Ê,Ê6 Sep 2000Ê,30 Nov 2001Ê
Czech Republic,316,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,52,,Yes,No mention,No mention,No mention,,Yes,,10 Dec 2002Ê,,19-Jun-01,1-Jan-93,6-Aug-96,,22 Feb 1993 d,26 Jan 2005Ê,26 Aug 2013Ê,Ê6 Sep 2000Ê,30 Nov 2001Ê
Czech Republic,316,2007,Tier 1,Yes,Yes,,Yes,Third mention,Yes,First mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,72,,No,No mention,No,No mention,,Yes,,10 Dec 2002Ê,,19-Jun-01,1-Jan-93,6-Aug-96,,22 Feb 1993 d,26 Jan 2005Ê,26 Aug 2013Ê,Ê6 Sep 2000Ê,30 Nov 2001Ê
Czech Republic,316,2008,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,121,,No,Yes,No,No,,Some,,10 Dec 2002Ê,,19-Jun-01,1-Jan-93,6-Aug-96,,22 Feb 1993 d,26 Jan 2005Ê,26 Aug 2013Ê,Ê6 Sep 2000Ê,30 Nov 2001Ê
Czech Republic,316,2009,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,64,,Yes,No mention,No mention,No mention,,Some,,10 Dec 2002Ê,,19-Jun-01,1-Jan-93,6-Aug-96,,22 Feb 1993 d,26 Jan 2005Ê,26 Aug 2013Ê,Ê6 Sep 2000Ê,30 Nov 2001Ê
Czech Republic,316,2010,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,115,,Yes,Yes,No mention,No,,Yes,,10 Dec 2002Ê,,19-Jun-01,1-Jan-93,6-Aug-96,,22 Feb 1993 d,26 Jan 2005Ê,26 Aug 2013Ê,Ê6 Sep 2000Ê,30 Nov 2001Ê
Czech Republic,316,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,60,,Yes,Yes,Yes,No,,Some,,10 Dec 2002Ê,,19-Jun-01,1-Jan-93,6-Aug-96,,22 Feb 1993 d,26 Jan 2005Ê,26 Aug 2013Ê,Ê6 Sep 2000Ê,30 Nov 2001Ê
Slovak Republic,317,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,6,,Yes,No mention,No mention,Yes,,Some,,15 Nov 2001Ê,21 Sep 2004Ê,20-Dec-99,1-Jan-93,29-Sep-97,,28 May 1993 d,30 Nov 2001Ê,25 Jun 2004Ê,30 Nov 2001Ê,Ê7 Jul 2006Ê
Slovak Republic,317,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,First mention,No,No mention,No,,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,60,,Yes,No,No mention,Yes,,Some,,15 Nov 2001Ê,21 Sep 2004Ê,20-Dec-99,1-Jan-93,29-Sep-97,,28 May 1993 d,30 Nov 2001Ê,25 Jun 2004Ê,30 Nov 2001Ê,Ê7 Jul 2006Ê
Slovak Republic,317,2005,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,First mention,No,No mention,No,,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,19,,Yes,No,No mention,No,,Some,,15 Nov 2001Ê,21 Sep 2004Ê,20-Dec-99,1-Jan-93,29-Sep-97,,28 May 1993 d,30 Nov 2001Ê,25 Jun 2004Ê,30 Nov 2001Ê,Ê7 Jul 2006Ê
Slovak Republic,317,2006,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,First mention,No,No mention,No,,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,30,,Yes,No mention,No,No mention,,Yes,,15 Nov 2001Ê,21 Sep 2004Ê,20-Dec-99,1-Jan-93,29-Sep-97,,28 May 1993 d,30 Nov 2001Ê,25 Jun 2004Ê,30 Nov 2001Ê,Ê7 Jul 2006Ê
Slovak Republic,317,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,No,,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,32,,Yes,No mention,No mention,Yes,,Yes,,15 Nov 2001Ê,21 Sep 2004Ê,20-Dec-99,1-Jan-93,29-Sep-97,,28 May 1993 d,30 Nov 2001Ê,25 Jun 2004Ê,30 Nov 2001Ê,Ê7 Jul 2006Ê
Slovak Republic,317,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,16,,Yes,No mention,No mention,No mention,,Some,,15 Nov 2001Ê,21 Sep 2004Ê,20-Dec-99,1-Jan-93,29-Sep-97,,28 May 1993 d,30 Nov 2001Ê,25 Jun 2004Ê,30 Nov 2001Ê,Ê7 Jul 2006Ê
Slovak Republic,317,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,3,,Yes,No mention,No,No,,Some,,15 Nov 2001Ê,21 Sep 2004Ê,20-Dec-99,1-Jan-93,29-Sep-97,,28 May 1993 d,30 Nov 2001Ê,25 Jun 2004Ê,30 Nov 2001Ê,Ê7 Jul 2006Ê
Slovak Republic,317,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,3,,Yes,No,No,No,,Yes,,15 Nov 2001Ê,21 Sep 2004Ê,20-Dec-99,1-Jan-93,29-Sep-97,,28 May 1993 d,30 Nov 2001Ê,25 Jun 2004Ê,30 Nov 2001Ê,Ê7 Jul 2006Ê
